CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
50172,1,,1,9.0,2.0,3,3,2,0,13.0,0.0,1.0,0.0,114.2,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
50173,0,8.0,3,22.0,3.0,3,4,1,0,15.0,3.0,6.0,9.0,180.2,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
50174,0,9.0,1,24.0,2.0,2,2,5,0,18.0,0.0,1.0,0.0,136.88,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
50175,0,24.0,1,8.0,2.0,5,4,6,0,18.0,0.0,1.0,2.0,154.82,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
50176,0,14.0,3,8.0,2.0,3,4,2,0,19.0,1.0,,4.0,260.15,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
50177,0,0.0,3,16.0,3.0,4,3,2,0,12.0,1.0,1.0,0.0,112.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
50178,0,1.0,1,22.0,3.0,2,5,1,0,19.0,0.0,1.0,7.0,156.61,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
50179,0,4.0,3,13.0,3.0,2,2,5,0,11.0,3.0,7.0,7.0,169.29,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
50180,0,12.0,1,6.0,2.0,2,2,1,0,17.0,3.0,3.0,7.0,196.13,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
50181,0,9.0,1,30.0,2.0,3,4,8,0,15.0,0.0,1.0,8.0,156.74,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
50182,0,5.0,3,13.0,3.0,4,3,2,0,14.0,1.0,4.0,8.0,154.84,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
50183,0,11.0,1,31.0,2.0,4,4,4,0,17.0,1.0,1.0,,220.61,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
50184,0,30.0,1,6.0,2.0,5,3,3,1,13.0,1.0,1.0,2.0,156.6,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
50185,0,4.0,1,11.0,2.0,3,2,1,1,12.0,0.0,1.0,3.0,148.21,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
50186,0,4.0,2,8.0,3.0,4,5,4,0,12.0,0.0,1.0,0.0,164.1,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
50187,0,18.0,1,13.0,3.0,3,5,2,0,18.0,5.0,9.0,11.0,152.1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
50188,0,4.0,1,8.0,,3,2,1,1,18.0,1.0,2.0,2.0,126.95,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
50189,0,6.0,1,11.0,3.0,3,4,7,0,11.0,2.0,8.0,,218.78,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
50190,0,12.0,1,16.0,2.0,3,5,2,1,14.0,,11.0,10.0,270.68,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
50191,0,16.0,1,,2.0,3,2,1,0,19.0,0.0,1.0,7.0,124.55,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
50192,0,22.0,1,6.0,2.0,4,3,8,1,12.0,1.0,,7.0,239.64,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
50193,1,15.0,1,14.0,2.0,4,4,3,0,15.0,7.0,7.0,7.0,149.41,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
50194,0,0.0,1,,2.0,3,4,2,1,12.0,0.0,1.0,2.0,124.78,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
50195,0,5.0,3,14.0,3.0,4,4,2,1,11.0,6.0,11.0,9.0,152.28,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50196,0,0.0,3,8.0,3.0,3,3,2,1,11.0,1.0,1.0,4.0,144.78,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
50197,0,4.0,3,13.0,3.0,3,2,5,0,12.0,0.0,1.0,7.0,175.47,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
50198,0,5.0,1,8.0,3.0,2,2,8,0,16.0,1.0,1.0,7.0,150.55,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
50199,1,0.0,1,8.0,2.0,5,2,6,1,13.0,2.0,2.0,2.0,134.64,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
50200,0,3.0,1,34.0,3.0,3,2,2,0,13.0,0.0,1.0,9.0,157.75,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
50201,0,4.0,1,13.0,2.0,4,3,2,0,24.0,3.0,8.0,9.0,189.43,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
50202,0,12.0,1,5.0,2.0,4,2,2,0,,9.0,13.0,3.0,292.72,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
50203,1,2.0,3,9.0,2.0,3,3,5,1,18.0,1.0,1.0,0.0,152.38,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
50204,0,6.0,3,16.0,2.0,4,2,4,0,14.0,1.0,1.0,1.0,146.82,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
50205,0,20.0,1,11.0,2.0,3,3,5,0,11.0,,1.0,1.0,283.0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
50206,0,16.0,1,16.0,2.0,4,3,2,0,11.0,0.0,1.0,0.0,152.57,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
50207,0,0.0,3,6.0,3.0,3,4,1,1,13.0,0.0,1.0,4.0,163.49,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
50208,0,27.0,1,26.0,2.0,3,3,4,0,12.0,1.0,1.0,3.0,148.69,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
50209,0,16.0,1,13.0,2.0,3,5,9,0,16.0,1.0,1.0,0.0,199.85,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
50210,0,18.0,1,14.0,3.0,3,2,10,0,14.0,7.0,9.0,8.0,136.97,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False
50211,0,13.0,3,6.0,2.0,5,2,3,1,22.0,1.0,1.0,2.0,174.57,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
50212,1,,1,14.0,3.0,5,5,2,1,11.0,1.0,1.0,7.0,121.19,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False
50213,0,2.0,1,15.0,1.0,4,2,1,0,17.0,2.0,2.0,2.0,139.83,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True
50214,0,3.0,3,11.0,1.0,4,3,2,0,13.0,0.0,1.0,2.0,161.18,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
50215,0,0.0,3,14.0,2.0,3,4,2,0,18.0,0.0,1.0,7.0,162.14,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
50216,0,10.0,1,11.0,3.0,3,2,8,0,16.0,0.0,1.0,4.0,163.47,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
50217,0,11.0,1,21.0,3.0,4,2,1,1,14.0,1.0,2.0,,215.1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
50218,0,4.0,1,13.0,2.0,3,2,2,1,14.0,2.0,4.0,10.0,171.43,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
50219,0,2.0,3,16.0,2.0,4,4,2,1,14.0,0.0,1.0,7.0,182.68,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
50220,0,8.0,1,11.0,3.0,3,4,1,0,13.0,0.0,1.0,13.0,180.95,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
50221,0,0.0,1,32.0,,3,2,2,0,12.0,1.0,1.0,2.0,129.04,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
50222,0,14.0,1,12.0,3.0,4,4,7,1,15.0,1.0,1.0,2.0,160.32,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
50223,0,20.0,3,10.0,,3,3,4,0,19.0,0.0,1.0,0.0,129.76,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
50224,0,15.0,1,29.0,2.0,3,2,3,0,14.0,0.0,,0.0,259.92,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
50225,0,2.0,3,8.0,3.0,3,3,2,0,14.0,1.0,1.0,2.0,146.49,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
50226,0,15.0,2,8.0,,3,3,1,1,11.0,1.0,1.0,0.0,126.96,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False
50227,0,5.0,1,,3.0,3,4,2,0,13.0,0.0,1.0,7.0,123.7,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
50228,0,21.0,3,35.0,3.0,3,3,4,0,21.0,0.0,1.0,,225.04,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
50229,0,10.0,1,12.0,2.0,2,5,5,1,13.0,2.0,6.0,7.0,159.74,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
50230,0,3.0,3,31.0,2.0,3,3,8,1,12.0,1.0,2.0,2.0,147.36,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50231,0,0.0,3,6.0,2.0,3,3,2,0,17.0,2.0,7.0,7.0,152.96,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
50232,0,15.0,1,8.0,3.0,4,2,4,0,23.0,0.0,1.0,0.0,167.81,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True
50233,1,,3,6.0,2.0,4,4,2,1,11.0,1.0,1.0,2.0,121.74,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
50234,0,9.0,3,6.0,2.0,3,2,5,0,15.0,1.0,1.0,0.0,166.53,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
50235,0,9.0,3,9.0,2.0,4,2,5,0,11.0,0.0,1.0,12.0,196.99,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
50236,0,30.0,1,6.0,2.0,3,3,3,0,11.0,1.0,1.0,2.0,167.55,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
50237,0,,1,16.0,2.0,2,3,4,1,13.0,0.0,1.0,7.0,122.13,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
50238,0,0.0,3,,2.0,3,2,2,0,24.0,0.0,2.0,2.0,126.1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
50239,1,0.0,3,11.0,,3,3,2,1,13.0,1.0,1.0,0.0,128.51,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
50240,0,10.0,1,16.0,3.0,3,5,7,0,20.0,1.0,1.0,3.0,134.52,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
50241,0,19.0,1,13.0,1.0,3,3,3,0,14.0,0.0,1.0,0.0,152.58,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
50242,1,4.0,3,10.0,2.0,3,4,2,0,18.0,7.0,7.0,7.0,193.55,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
50243,0,23.0,1,16.0,3.0,4,2,7,0,15.0,0.0,1.0,3.0,204.96,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
50244,1,3.0,3,28.0,3.0,4,3,3,1,12.0,1.0,1.0,0.0,163.8,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
50245,0,4.0,1,,2.0,4,4,1,1,16.0,1.0,2.0,2.0,126.57,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
50246,1,0.0,3,18.0,,2,4,2,0,15.0,0.0,1.0,0.0,127.16,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
50247,0,,1,29.0,2.0,3,2,10,0,16.0,1.0,1.0,2.0,122.01,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
50248,0,8.0,1,15.0,3.0,4,4,10,0,19.0,1.0,1.0,0.0,165.4,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
50249,0,0.0,1,6.0,2.0,3,4,2,0,11.0,0.0,1.0,4.0,138.16,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
50250,0,1.0,3,15.0,3.0,3,2,2,0,16.0,1.0,1.0,7.0,152.53,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
50251,0,22.0,1,13.0,2.0,4,3,9,0,24.0,1.0,1.0,0.0,145.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
50252,0,24.0,3,20.0,2.0,3,2,5,0,11.0,0.0,1.0,7.0,149.36,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
50253,0,9.0,1,,3.0,3,3,5,0,13.0,1.0,2.0,2.0,125.43,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
50254,1,0.0,3,25.0,3.0,2,2,9,1,13.0,1.0,1.0,4.0,153.04,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
50255,0,28.0,1,8.0,3.0,3,2,3,1,13.0,,1.0,2.0,266.59,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
50256,0,0.0,3,16.0,3.0,3,3,2,1,12.0,0.0,1.0,3.0,142.6,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
50257,0,3.0,3,,3.0,3,4,2,0,18.0,1.0,1.0,0.0,124.76,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
50258,1,0.0,1,9.0,,3,5,1,0,22.0,0.0,1.0,4.0,131.02,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
50259,0,,1,17.0,2.0,3,4,2,0,13.0,1.0,1.0,2.0,122.44,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
50260,0,9.0,3,8.0,3.0,4,3,2,0,13.0,9.0,9.0,0.0,175.96,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
50261,1,,1,10.0,2.0,3,2,19,1,23.0,1.0,1.0,0.0,122.85,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
50262,0,10.0,1,20.0,,3,5,2,0,12.0,3.0,12.0,17.0,130.34,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
50263,0,13.0,3,8.0,2.0,3,4,8,0,12.0,0.0,1.0,3.0,157.15,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
50264,0,15.0,1,,3.0,3,5,4,0,16.0,1.0,1.0,2.0,125.76,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
50265,0,10.0,1,16.0,2.0,3,4,3,1,12.0,0.0,1.0,1.0,141.97,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
50266,0,16.0,1,18.0,2.0,4,4,2,0,11.0,0.0,,9.0,243.36,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
50267,0,13.0,1,8.0,3.0,4,3,7,0,22.0,1.0,1.0,0.0,134.48,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
50268,0,27.0,1,11.0,2.0,3,5,5,0,,1.0,1.0,2.0,294.06,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
50269,0,7.0,3,10.0,3.0,3,3,10,0,15.0,1.0,1.0,2.0,165.38,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
50270,0,4.0,1,13.0,2.0,3,5,2,0,12.0,3.0,3.0,12.0,143.06,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
50271,0,,1,27.0,3.0,3,2,8,0,20.0,0.0,1.0,2.0,122.58,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
50272,0,16.0,1,14.0,3.0,3,3,5,1,14.0,0.0,1.0,2.0,145.22,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
50273,0,0.0,3,10.0,2.0,4,2,2,1,11.0,0.0,1.0,3.0,144.87,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
50274,0,10.0,1,31.0,3.0,3,3,4,1,15.0,3.0,10.0,7.0,144.49,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
50275,0,,1,6.0,3.0,4,5,2,0,12.0,0.0,3.0,2.0,122.18,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
50276,0,12.0,1,6.0,2.0,3,3,2,1,14.0,0.0,1.0,6.0,291.97,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
50277,0,29.0,3,12.0,2.0,2,5,10,0,11.0,2.0,,7.0,232.12,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
50278,0,3.0,3,18.0,2.0,3,3,1,0,11.0,3.0,4.0,4.0,165.77,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
50279,0,14.0,3,6.0,2.0,2,5,2,0,16.0,1.0,1.0,7.0,183.92,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
50280,0,1.0,1,23.0,3.0,3,5,2,0,12.0,0.0,1.0,8.0,145.58,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
50281,1,0.0,1,9.0,3.0,3,5,6,0,13.0,1.0,1.0,2.0,140.31,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
50282,0,25.0,1,9.0,2.0,4,3,3,1,14.0,0.0,1.0,4.0,179.69,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
50283,0,18.0,1,,3.0,3,2,4,0,21.0,1.0,1.0,2.0,126.54,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
50284,0,25.0,1,10.0,1.0,3,2,3,0,13.0,,1.0,4.0,265.55,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
50285,0,15.0,1,35.0,3.0,3,3,3,0,11.0,1.0,1.0,2.0,145.56,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
50286,0,3.0,1,8.0,2.0,5,2,3,0,20.0,0.0,1.0,2.0,160.91,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
50287,0,30.0,1,13.0,2.0,3,5,6,0,,0.0,11.0,10.0,295.66,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
50288,0,19.0,1,24.0,2.0,3,3,3,0,14.0,0.0,1.0,8.0,148.1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
50289,0,15.0,1,34.0,2.0,4,2,1,0,11.0,0.0,1.0,4.0,145.23,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50290,1,0.0,3,6.0,3.0,3,4,2,1,16.0,1.0,1.0,4.0,132.02,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
50291,1,0.0,3,,2.0,5,3,1,0,16.0,1.0,1.0,0.0,123.51,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
50292,0,,1,8.0,2.0,3,2,2,1,23.0,1.0,1.0,0.0,117.02,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
50293,0,13.0,3,8.0,3.0,3,3,1,0,14.0,,1.0,12.0,280.41,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
50294,0,0.0,1,29.0,,3,2,2,0,22.0,1.0,1.0,2.0,128.86,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
50295,0,,1,9.0,2.0,3,2,5,0,15.0,0.0,1.0,4.0,120.97,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
50296,0,2.0,1,9.0,3.0,4,3,2,0,18.0,1.0,1.0,,219.35,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
50297,1,0.0,1,,3.0,4,4,6,0,16.0,0.0,1.0,1.0,125.46,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
50298,1,0.0,2,,2.0,4,2,2,0,12.0,1.0,1.0,0.0,125.64,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True
50299,0,3.0,3,28.0,3.0,3,5,1,0,11.0,2.0,7.0,8.0,184.12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
50300,0,30.0,3,35.0,2.0,4,2,4,0,12.0,0.0,,0.0,241.18,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
50301,0,23.0,1,35.0,2.0,4,3,1,0,15.0,,15.0,7.0,270.46,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
50302,0,3.0,1,,2.0,3,2,1,0,14.0,5.0,6.0,7.0,125.64,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
50303,0,30.0,3,34.0,3.0,4,5,5,0,19.0,13.0,13.0,11.0,202.66,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
50304,0,20.0,1,8.0,3.0,3,2,6,0,13.0,0.0,1.0,4.0,150.7,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
